,Company,Project,Cost,URL,base_price,max_price
1824,Mason Advisory Limited,"Governance, Risk and Compliance Capability Assessment and Improvement","500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/292395212049195,500.0,1575.0
1825,Mason Advisory Limited,Digital and Technology Sourcing,"500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/491012759991255,500.0,1575.0
1826,Mason Advisory Limited,"Digital Business Strategy, Change and Operating Model","500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/256019929553180,500.0,1575.0
1827,Mason Advisory Limited,Service Management Assessment and Transformation,"500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/339866864808384,500.0,1575.0
1828,Mason Advisory Limited,End User Compute Technology Assessment and Implementation,"500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/460358873008290,500.0,1575.0
1829,Mason Advisory Limited,Network Assessment and Implementation,"500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/743098950167369,500.0,1575.0
1830,Mason Advisory Limited,Cost Optimisation,"500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/998557767324493,500.0,1575.0
1831,Mason Advisory Limited,Cloud and Infrastructure Technology Assessment and Implementation Migration,"500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/532399019705108,500.0,1575.0
1832,Mason Advisory Limited,Service Management Tool Sourcing and Implementation,"500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/993466406736249,500.0,1575.0
1833,Mason Advisory Limited,Cyber Security Assessment and Implementation,"500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/935185878639129,500.0,1575.0
1834,Mason Advisory Limited,"Unified Communications Strategy, Assessment, Sourcing and Implementation","500 to 1,575 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/725481554322884,500.0,1575.0
1835,"McKinsey & Company, Inc. United Kingdom",Digital McKinsey – Cloud Solution Design and Implementation,0 to 0 a transaction,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/255078177831504,0.0,0.0
1836,"McKinsey & Company, Inc. United Kingdom",Digital McKinsey – Cloud Strategy & Roadmap,0 to 0 a transaction,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/827837797191177,0.0,0.0
1837,"McKinsey & Company, Inc. United Kingdom",Digital McKinsey – Value Assurance for Cloud Setup,0 to 0 a transaction,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/757641237565069,0.0,0.0
1838,"McKinsey & Company, Inc. United Kingdom",Digital McKinsey – Analytics on the Cloud,0 to 0 a transaction,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/994240013497464,0.0,0.0
1839,"McKinsey & Company, Inc. United Kingdom",Digital McKinsey – Cloud Agile Delivery Support,0 to 0 a transaction,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/565263836309762,0.0,0.0
1840,"McKinsey & Company, Inc. United Kingdom",Digital McKinsey – Organisation Support to Enable Cloud Based IT,0 to 0 a transaction,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/460056433748049,0.0,0.0
1841,"McKinsey & Company, Inc. United Kingdom",Digital McKinsey – Cost Reduction to Enable Cloud Setup,0 to 0 a transaction,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/662946640361285,0.0,0.0
1842,"McKinsey & Company, Inc. United Kingdom",McKinsey Cyber Solutions  - Cyber Security,0 to 0 a transaction,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/162870057303842,0.0,0.0
1843,"McKinsey & Company, Inc. United Kingdom",McKinsey Health System Diagnostic - System-Dx,0 to 0 a licence a year,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/105225178620274,0.0,0.0
1844,"McKinsey & Company, Inc. United Kingdom",McKinsey Health System Capacity Planner - HealthCap,0 to 0 a licence a year,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/156313291560061,0.0,0.0
1845,Mosaic Island,Due Diligence,"550 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/377155222785589,550.0,1500.0
1846,Mosaic Island,Architecture & Design Governance,"550 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/181916258995829,550.0,1500.0
1847,Mosaic Island,Data Strategy,"550 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/759512773182854,550.0,1500.0
1848,Mosaic Island,Sparx Enterprise Architect and Prolaborate SaaS,110 to 275 a user a month,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/573917033985080,110.0,275.0
1849,Mosaic Island,Assurance Service for Business Architecture,"550 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/244651970040149,550.0,1500.0
1850,Mosaic Island,Clarity and Alignment of Business Architecture,"550 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/318127659017301,550.0,1500.0
1851,Mosaic Island,Architecture Maturity Assessment,"550 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/790674666003389,550.0,1500.0
1852,Mosaic Island,Delivery Management (Programme and Projects),"550 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/795878700745843,550.0,1500.0
1853,Mosaic Island,Project Rescue,"550 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/549040169254785,550.0,1500.0
1854,Mosaic Island,Strategy Definition,"550.00 to 1,500.00 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/299113241478591,550.0,1500.0
1855,Mosaic Island,Expert Advice,"1,000.00 to 1,500.00 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/400701470139910,1000.0,1500.0
1856,Mosaic Island,Cloud Applications Development & Delivery,"25,000 a unit a month",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/535795615128034,25000.0,N/A
1857,Mosaic Island,Organisation Optimisation,"550 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/369559447316185,550.0,1500.0
1858,Mosaic Island,Change Design Assurance (Programmes & Projects),"550 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/762186266750419,550.0,1500.0
1859,Mosaic Island,Solution Discovery,"550.00 to 1,500.00 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/638620812363860,550.0,1500.0
1860,Mosaic Island,Merger & Acquisition Planning,"550 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/250240585981107,550.0,1500.0
1861,Mosaic Island,Shaping your Enterprise Architecture Practice,"550 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/653413866672179,550.0,1500.0
1862,Mosaic Island,Change Delivery Assurance (Programmes & Projects),"550 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/629167370976875,550.0,1500.0
1863,Mosaic Island,Audit & Review,"550 to 1,500 a unit an hour",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/351535416975858,550.0,1500.0
1864,Mosaic Island,Organisation Transformation,"550.00 to 1,500.00 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/710787035710568,550.0,1500.0
1865,Mosaic Island,Independent Issue Mediation,"1,000 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/437026960850453,1000.0,1500.0
1866,Mosaic Island,Change Definition (Programme and Projects),"550 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/788748244543405,550.0,1500.0
1867,Mosaic Island,Skilled Experts on Demand,"450 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/621706782705973,450.0,1500.0
1868,Mosaic Island,Data Maturity Assessment,"550 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/933995710939261,550.0,1500.0
1869,Mosaic Island,Delivery Management,"550 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/659779460136519,550.0,1500.0
1870,Mosaic Island,Data Governance & Operating Model,"550 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/561677597441963,550.0,1500.0
1871,Mosaic Island,Enterprise Architecture Tooling - Value Driven Deployment,"30,000 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/405258585009107,30000.0,N/A
1872,Mosaic Island,Architecture Managed Service,"550 to 1,500 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/691273479973942,550.0,1500.0
1873,North Highland,Programme Healthcheck and Turnaround,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/522494869018764,495.0,2250.0
1874,North Highland,Business Transformation,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/985111190664652,495.0,2250.0
1875,North Highland,PPM Capability Maturity Assessment,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/354728664784278,495.0,2250.0
1876,North Highland,Information Management: Data Strategy,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/381591550755017,495.0,2250.0
1877,North Highland,"Celonis Process Mining Proof of Value, Pilot, and Implementation","495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/983166693873422,495.0,2250.0
1878,North Highland,Cloud Service Architecture,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/354483835534526,495.0,2250.0
1879,North Highland,Software Engineering Assessment,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/209599778620539,495.0,2250.0
1880,North Highland,"Data Architecture, Analysis and Migration","495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/346894884322012,495.0,2250.0
1881,North Highland,Software Engineer Delivery Services,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/158592772279757,495.0,2250.0
1882,North Highland,Service Introduction for Cloud Services,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/770261604896464,495.0,2250.0
1883,North Highland,Security Assessment and Design for Cloud Services,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/113122801450814,495.0,2250.0
1884,North Highland,Change Management for ERP/HRIS Systems (CM),"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/318844433186613,495.0,2250.0
1885,North Highland,Digital Capability Assessment for Cloud Services,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/529439213747952,495.0,2250.0
1886,North Highland,Product Management,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/898954699824887,495.0,2250.0
1887,North Highland,Advanced Analytics: Predictive Analysis,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/882516437501694,495.0,2250.0
1888,North Highland,Lean & Digital PMO,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/891630718414831,495.0,2250.0
1889,North Highland,Agile Programme Recovery - Continuous Value Delivery,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/396515935151423,495.0,2250.0
1890,North Highland,Programme Campaigns and Communications,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/878389168820392,495.0,2250.0
1891,North Highland,"HRIS Business Case, Vendor Selection & Change Management","495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/722339826016168,495.0,2250.0
1892,North Highland,Business Analysis for Cloud Support,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/320322371278002,495.0,2250.0
1893,North Highland,Programme Design and Mobilisation,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/326994801113206,495.0,2250.0
1894,North Highland,PMO as a Service,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/474108786254292,495.0,2250.0
1895,North Highland,Innovation Strategy,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/917997806963476,495.0,2250.0
1896,North Highland,IPA Aligned Civil Service Capability Development,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/781393234650958,495.0,2250.0
1897,North Highland,Culture Change,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/767367227509052,495.0,2250.0
1898,North Highland,HR Process and Service Design,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/617712119423345,495.0,2250.0
1899,North Highland,People Strategy,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/439604094766614,495.0,2250.0
1900,North Highland,Scrum Master Services,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/945640780644319,495.0,2250.0
1901,North Highland,Programme & Project Management,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/254456930661482,495.0,2250.0
1902,North Highland,Information Management: Data quality,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/666405678743820,495.0,2250.0
1903,North Highland,Agile Ways of Working,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/258003443011781,495.0,2250.0
1904,North Highland,"Product – Visioning, Strategy and Discovery","495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/640267055178444,495.0,2250.0
1905,North Highland,"Data Engineering: Big Data and Cloud Engineering (Azure, AWS, and Google)","495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/946836470757866,495.0,2250.0
1906,North Highland,Lean & Agile Portfolio Management,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/781235538294398,495.0,2250.0
1907,North Highland,Digital Project Delivery,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/448371792351943,495.0,2250.0
1908,North Highland,Hypothesis led approach to rapid process Improvement to drive end to end performance,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/196152113219866,495.0,2250.0
1909,North Highland,Behavioural Change,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/754168237375361,495.0,2250.0
1910,North Highland,Cloud Service Strategy and Design,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/595566551871883,495.0,2250.0
1911,North Highland,DevOps Delivery & Continuous Improvement for Cloud Services,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/133351620175672,495.0,2250.0
1912,North Highland,Supply Chain Optimisation and Digitisation,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/521263269358613,495.0,2250.0
1913,North Highland,PPM Capability Development,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/150041822454424,495.0,2250.0
1914,North Highland,Talent Management and Development,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/133503306154944,495.0,2250.0
1915,North Highland,"Agile Leadership - Mindset, Culture and Change","495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/405322866365373,495.0,2250.0
1916,North Highland,Automation Opportunity Assessment and Pilot,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/579206094093813,495.0,2250.0
1917,North Highland,"RPA, Intelligent Automation Proof of Value, Pilot and Implementation","495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/222160372440261,495.0,2250.0
1918,North Highland,Advanced Analytics: Machine Learning,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/822301203289168,495.0,2250.0
1919,North Highland,Information Management: Master Data Management,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/370147568062335,495.0,2250.0
1920,North Highland,Business Engagement & Change Management for Cloud Services (CM),"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/128639110336931,495.0,2250.0
1921,North Highland,Measuring Value and Metrics,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/694227758874714,495.0,2250.0
1922,North Highland,Office 365 Adoption (CM),"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/948863534625494,495.0,2250.0
1923,North Highland,Evolving HR through Agility,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/896651405727493,495.0,2250.0
1924,North Highland,DevOps Strategy and Maturity Assessment for Cloud Services,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/222021370296513,495.0,2250.0
1925,North Highland,Workplace Technology Strategy & Assessment for Cloud Services,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/631720010559722,495.0,2250.0
1926,North Highland,Cloud Support Product Owner,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/173620851726864,495.0,2250.0
1927,North Highland,Rapid Portfolio Prioritisation,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/429630940103238,495.0,2250.0
1928,North Highland,Digital Strategy,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/959945135708952,495.0,2250.0
1929,North Highland,Workplace Technology Change Management for Cloud Services (CM),"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/216360469895631,495.0,2250.0
1930,North Highland,Business Analysis Maturity Assessment,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/636685133504174,495.0,2250.0
1931,North Highland,Target Operating Model Design,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/674134027220683,495.0,2250.0
1932,North Highland,Agile Coaching,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/675527448021580,495.0,2250.0
1933,North Highland,Agile Transformation - Agile at Scale,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/168415725811713,495.0,2250.0
1934,North Highland,Concept Development and Prototyping,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/872219891844016,495.0,2250.0
1935,North Highland,Portfolio Management,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/238782318900349,495.0,2250.0
1936,North Highland,Discovery and User Research,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/763737242133241,495.0,2250.0
1937,North Highland,Advanced Analytics: Unstructured and Social Media Analytics,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/375846264105720,495.0,2250.0
1938,North Highland,PMO Maturity Assessment,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/790602651285183,495.0,2250.0
1939,North Highland,Workforce Analytics and Adoption,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/154191571965315,495.0,2250.0
1940,North Highland,PMO Setup & Transformation,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/864576150950259,495.0,2250.0
1941,North Highland,Cloud Service System Selection,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/640305636237914,495.0,2250.0
1942,North Highland,Data Visualisation: Business Intelligence and Dashboards,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/878288342710270,495.0,2250.0
1943,North Highland,Creating and Building a Product Capability - Product Development,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/990453902814050,495.0,2250.0
1944,North Highland,Organisational Health Assessment,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/441433878411031,495.0,2250.0
1945,North Highland,Career Development Frameworks,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/496762686839502,495.0,2250.0
1946,North Highland,Scaled Agile Delivery/Programme Manager,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/566431852310169,495.0,2250.0
1947,North Highland,Information Management: Data Governance,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/828447802114471,495.0,2250.0
1948,North Highland,Advanced Analytics: Natural Language Processing and Text Analytics,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/466530542893502,495.0,2250.0
1949,North Highland,People-Centred Organisation Design,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/150398298655658,495.0,2250.0
1950,North Highland,Building and Developing Agile and Product Teams,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/432132271086691,495.0,2250.0
1951,North Highland,GDS Service Design and Mapping,"495 to 2,250 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/951578219935328,495.0,2250.0
1952,Prolifics Inc,Business Automation Consultancy,"220 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/469576042576477,220.0,1500.0
1953,Prolifics Inc,Data and Analytics Solutions,"220 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/515651005927828,220.0,1500.0
1954,Prolifics Inc,Integration & API Consulting,"220 to 1,500 a unit",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/772364967860225,220.0,1500.0
1955,PricewaterhouseCoopers (LLP) PwC,Rapid Application Solutions - Low Code,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/313297175109950,650.0,2450.0
1956,PricewaterhouseCoopers (LLP) PwC,PwC DA Maturity Assessment & Roadmap Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/230537186079656,650.0,2450.0
1957,PricewaterhouseCoopers (LLP) PwC,PwC Grants Management Platform,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/926489576757372,650.0,2450.0
1958,PricewaterhouseCoopers (LLP) PwC,PwC STARS: Strategic  Tax Accounting and Reporting Solution,"630 to 2,100 a person",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/866418809083451,630.0,2100.0
1959,PricewaterhouseCoopers (LLP) PwC,Microsoft Dynamics 365 Finance for Local Government Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/499857234848535,650.0,2450.0
1960,PricewaterhouseCoopers (LLP) PwC,PwC Oracle Custom Application Development Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/260338971585306,650.0,2450.0
1961,PricewaterhouseCoopers (LLP) PwC,Connected Digital Enterprise - Transforming Businesses by Leveraging Digital Assets,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/407573457839152,650.0,2450.0
1962,PricewaterhouseCoopers (LLP) PwC,PwC Strategic Supplier Relationship Management,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/237875277483659,650.0,2450.0
1963,PricewaterhouseCoopers (LLP) PwC,PwC Procurement Analytics Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/847708651217237,650.0,2450.0
1964,PricewaterhouseCoopers (LLP) PwC,PwC IT Sourcing Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/141375221985643,650.0,2450.0
1965,PricewaterhouseCoopers (LLP) PwC,PwC Cloud Readiness Assessment,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/718818131573426,650.0,2450.0
1966,PricewaterhouseCoopers (LLP) PwC,PwC Workday Implementation,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/262200022406743,650.0,2450.0
1967,PricewaterhouseCoopers (LLP) PwC,PwC Application Management Services,"450 to 1,900 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/833648753296780,450.0,1900.0
1968,PricewaterhouseCoopers (LLP) PwC,PwC Integrated ERP & HCM Cloud Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/111760426405122,650.0,2450.0
1969,PricewaterhouseCoopers (LLP) PwC,PwC Perform Plus Performance Improvement Programme,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/954227113374085,650.0,2450.0
1970,PricewaterhouseCoopers (LLP) PwC,PwC Workday Optimisation,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/537202625334243,650.0,2450.0
1971,PricewaterhouseCoopers (LLP) PwC,PwC Ethical Hacking,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/559448409809203,650.0,4200.0
1972,PricewaterhouseCoopers (LLP) PwC,Managed Cyber Defence,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/200948751450275,650.0,4200.0
1973,PricewaterhouseCoopers (LLP) PwC,PwC Cloud Transformation Strategy and Planning Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/271649193271176,650.0,2450.0
1974,PricewaterhouseCoopers (LLP) PwC,PwC SAP Successfactors: Human Capital Management Solution Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/390507600328564,650.0,2450.0
